bookId,title,series,author,rating,description,pages,publisher,publishDate,coverImg,price,language_1,language_2,language_3,language_4,language_5
book_266,White Oleander,,Janet Fitch (Goodreads Author),3.97000002861023,"Everywhere hailed as a novel of rare beauty and power, White Oleander tells the unforgettable story of Ingrid, a brilliant poet imprisoned for murder, and her daughter, Astrid, whose odyssey through a series of Los Angeles foster homes--each its own universe, with its own laws, its own dangers, its own hard lessons to be learned--becomes a redeeming and surprising journey of self-discovery.",446,"Little, Brown and Company",09/01/01,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501159524l/32234._SY475_.jpg,4.8899998664856,english,arabic,chinese,chinese,portuguese
book_267,The Diary of a Young Girl,,"Anne Frank, Eleanor Roosevelt (Introduction), 郭清玲 (Translator), Barbara Mooyaart-Doubleday (Translator)",4.15000009536743,"Discovered in the attic in which she spent the last years of her life, Anne Frank’s remarkable diary has become a world classic—a powerful reminder of the horrors of war and an eloquent testament to the human spirit. In 1942, with the Nazis occupying Holland, a thirteen-year-old Jewish girl and her family fled their home in Amsterdam and went into hiding. For the next two years, until their whereabouts were betrayed to the Gestapo, the Franks and another family lived cloistered in the “Secret Annexe” of an old office building. Cut off from the outside world, they faced hunger, boredom, the constant cruelties of living in confined quarters, and the ever-present threat of discovery and death.",283,Bantam,07/28/93,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1560816565l/48855.jpg,0,english,punjabi,chinese,german,portuguese
book_268,Delirium,Delirium #1,Lauren Oliver (Goodreads Author),3.97000002861023,"There is an alternate cover edition for this ISBN13 here.In an alternate United States, love has been declared a dangerous disease, and the government forces everyone who reaches eighteen to have a procedure called the Cure. Living with her aunt, uncle, and cousins in Portland, Maine, Lena Haloway is very much looking forward to being cured and living a safe, predictable life. She watched love destroy her mother and isn't about to make the same mistake.But with ninety-five days left until her treatment, Lena meets enigmatic Alex, a boy from the ""Wilds"" who lives under the government's radar. What will happen if they do the unthinkable and fall in love?.",441,HarperCollins,02/07/12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327890411l/11614718.jpg,2.85999989509583,english,bengali,russian,punjabi,punjabi
book_269,Beautiful Disaster,Beautiful #1,Jamie McGuire (Goodreads Author),4.09000015258789,"The new Abby Abernathy is a good girl. She doesn’t drink or swear, and she has the appropriate number of cardigans in her wardrobe. Abby believes she has enough distance from the darkness of her past, but when she arrives at college with her best friend, her path to a new beginning is quickly challenged by Eastern University's Walking One-Night Stand. Travis Maddox, lean, cut, and covered in tattoos, is exactly what Abby needs—and wants—to avoid. He spends his nights winning money in a floating fight ring, and his days as the ultimate college campus charmer. Intrigued by Abby’s resistance to his appeal, Travis tricks her into his daily life with a simple bet.",319,Jamie McGuire,05/26/11,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358259032l/11505797.jpg,0,english,italian,portuguese,punjabi,punjabi
book_270,Othello,,William Shakespeare,3.90000009536743,"In Othello, Shakespeare creates a powerful drama of a marriage that begins with fascination (between the exotic Moor Othello and the Venetian lady Desdemona), with elopement, and with intense mutual devotion and that ends precipitately with jealous rage and violent deaths. He sets this story in the romantic world of the Mediterranean, moving the action from Venice to the island of Cyprus and giving it an even more exotic coloring with stories of Othello's African past. Shakespeare builds so many differences into his hero and heroine—differences of race, of age, of cultural background—that one should not, perhaps, be surprised that the marriage ends disastrously.",314,Simon Schuster,01/01/04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459795105l/12996._SY475_.jpg,6.76000022888184,english,arabic,spanish,hindi,russian
book_271,Flow Down Like Silver: Hypatia of Alexandria,,Ki Longfellow (Goodreads Author),4.42000007629395,"Ki Longfellow, author of the acclaimed The Secret Magdalene, has now written the astonishing life of Hypatia, famed throughout the Mediterranean world, a beauty and a genius, yet for 17 centuries ignored by history. As the Roman Empire fights for its life and emerging Christianity fights for our souls, Hypatia is the last great voice of reason. A woman of sublime intelligence, Hypatia ranks above not only all women, but all men. Hypatia dazzled the world with her brilliance, was courted by men of every persuasion and was considered the leading philosopher and mathematician of her age ...",301,Eio Books,08/20/09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348371147l/6801755.jpg,8.07999992370606,english,italian,punjabi,spanish,japanese
book_272,Paper Towns,,John Green (Goodreads Author),3.79999995231628,"Who is the real Margo?Quentin Jacobsen has spent a lifetime loving the magnificently adventurous Margo Roth Spiegelman from afar. So when she cracks open a window and climbs into his life—dressed like a ninja and summoning him for an ingenious campaign of revenge—he follows. After their all-nighter ends, and a new day breaks, Q arrives at school to discover that Margo, always an enigma, has now become a mystery. But Q soon learns that there are clues—and they're for him. Urged down a disconnected path, the closer he gets, the less Q sees the girl he thought he knew...",305,Speak,09/22/09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349013610l/6442769.jpg,1.61000001430511,english,spanish,portuguese,portuguese,japanese
book_273,The Vampire Lestat,The Vampire Chronicles #2,Anne Rice,4.07000017166138,"Lestat. The vampire hero of Anne Rice's enthralling new novel is a creature of the darkest and richest imagination. Once an aristocrat in the heady days of pre-revolutionary France, now a rock star in the demonic, shimmering 1980s, he rushes through the centuries in search of others like him, seeking answers to the mystery of his eternal, terrifying existence. His is a mesmerizing story --- passionate, complex, and thrilling.",481,Ballantine Books,08/31/04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347515742l/43814.jpg,5.67999982833862,english,bengali,chinese,punjabi,chinese
book_274,Speak,,Laurie Halse Anderson (Goodreads Author),4.01999998092651,"The first ten lies they tell you in high school.""Speak up for yourself—we want to know what you have to say."" From the first moment of her freshman year at Merryweather High, Melinda knows this is a big fat lie, part of the nonsense of high school. She is friendless, outcast, because she busted an end-of-summer party by calling the cops, so now nobody will talk to her, let alone listen to her. As time passes, she becomes increasingly isolated and practically stops talking altogether.",224,"Farrar, Straus and Giroux (Byr)",01/15/19,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529044298l/39280444.jpg,5.07000017166138,english,bengali,arabic,bengali,russian
book_275,The Idiot,,"Fyodor Dostoyevsky, Anna Brailovsky (Translator), Eva M. Martin (Translator), Constance Garnett (Translator), Martin Geeson (Narrator), Joseph Frank (Introduction)",4.17999982833862,"Returning to Russia from a sanitarium in Switzerland, the Christ-like epileptic Prince Myshkin finds himself enmeshed in a tangle of love, torn between two women—the notorious kept woman Nastasya and the pure Aglaia—both involved, in turn, with the corrupt, money-hungry Ganya. In the end, Myshkin’s honesty, goodness, and integrity are shown to be unequal to the moral emptiness of those around him. In her revision of the Garnett translation, Anna Brailovsky has corrected inaccuracies wrought by Garnett’s drastic anglicization of the novel, restoring as much as possible the syntactical structure of the original story.",667,Modern Library,04/08/03,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327865902l/12505.jpg,5.46000003814697,english,japanese,punjabi,german,portuguese
book_276,King Lear,,William Shakespeare,3.91000008583069,"Shakespeare’s King Lear challenges us with the magnitude, intensity, and sheer duration of the pain that it represents. Its figures harden their hearts, engage in violence, or try to alleviate the suffering of others. Lear himself rages until his sanity cracks. What, then, keeps bringing us back to King Lear? For all the force of its language, King Lear is almost equally powerful when translated, suggesting that it is the story, in large part, that draws us to the play.The play tells us about families struggling between greed and cruelty, on the one hand, and support and consolation, on the other. Emotions are extreme, magnified to gigantic proportions.",338,Simon Schuster,01/01/04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331563731l/12938.jpg,3.77999997138977,english,hindi,arabic,russian,japanese
book_277,The Once and Future King,The Once and Future King #1-4,T.H. White,4.05000019073486,"T.H White′s masterful retelling of the Arthurian legend is an abiding classic. Here all five volumes that make up the story are published in one volume, as White himself always wished. Exquisite comedy offsets the tragedy of Arthur′s personal doom as White brings to life the major British epic of all time with brilliance, grandeur, warmth and charm.",639,Ace,06/15/87,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338741283l/43545._SY475_.jpg,2.66000008583069,english,spanish,bengali,arabic,portuguese
